,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
38279,Romania,FRESH DAIRY PRODUCTS,DAIRY,2003,0.032062,0.00964,0.0,4.823693,0.041702,4.823693,238391,21572.556
38280,Romania,FRESH DAIRY PRODUCTS,DAIRY,2004,0.024154,0.078213,0.0,3.851694,0.102367,3.851694,238391,21390.084
38281,Romania,FRESH DAIRY PRODUCTS,DAIRY,2005,0.083329,1.005592,5.4e-05,5.04138799999999,1.088921,5.04144199999999,238391,21188.487
38282,Romania,FRESH DAIRY PRODUCTS,DAIRY,2006,0.737412,1.327043,0.001746,7.107938,2.0644549999999997,7.109684,238391,20996.04
38283,Romania,FRESH DAIRY PRODUCTS,DAIRY,2007,0.7599,1.7378,0.0,61.058,2.4977,61.058,238391,20822.763
38284,Romania,FRESH DAIRY PRODUCTS,DAIRY,2008,0.8861,1.9176,0.0035,63.7996,2.8037,63.8031,238391,20665.697
38285,Romania,FRESH DAIRY PRODUCTS,DAIRY,2009,1.2467,1.8597,0.0,104.037433,3.1064,104.037433,238391,20529.319
38286,Romania,FRESH DAIRY PRODUCTS,DAIRY,2010,1.611229,2.755562,0.004421,130.448577,4.366791,130.452998,238391,20403.317
38287,Romania,FRESH DAIRY PRODUCTS,DAIRY,2011,1.995393,7.696964,0.016981,131.388242,9.692357000000001,131.40522299999998,238391,20267.105
38288,Romania,FRESH DAIRY PRODUCTS,DAIRY,2012,3.03855399999999,12.0776569999999,0.002572,139.024141,15.116210999999891,139.02671299999997,238391,20173.465
38289,Romania,FRESH DAIRY PRODUCTS,DAIRY,2013,3.14292499999999,30.3867659999999,0.000451,152.183869,33.529690999999886,152.18431999999999,238391,20100.771
38290,Romania,FRESH DAIRY PRODUCTS,DAIRY,2014,7.024538,40.681287,0.000187,136.119735,47.705825,136.119922,238391,20032.321
38291,Romania,FRESH DAIRY PRODUCTS,DAIRY,2015,4.537015,42.83118,2e-06,175.596226,47.368195,175.596228,238391,19959.35
38292,Romania,FRESH DAIRY PRODUCTS,DAIRY,2016,11.067595,55.046441,2.6e-05,204.192759,66.114036,204.192785,238391,19852.808
38293,Romania,FRESH DAIRY PRODUCTS,DAIRY,2017,22.1724009999999,65.6108989999999,0.013827,218.53369,87.7832999999998,218.547517,238391,19742.832
38294,Romania,FRESH DAIRY PRODUCTS,DAIRY,2018,20.0650999999999,73.8814029999999,0.031664,209.192581,93.94650299999981,209.224245,238391,19654.874
38295,Romania,FRESH DAIRY PRODUCTS,DAIRY,2019,12.234845,73.574108,0.0310709999999999,202.906283,85.808953,202.937354,238391,19558.692
38296,Romania,FRESH DAIRY PRODUCTS,DAIRY,2020,15.322364,60.308509,0.272273,223.251058,75.63087300000001,223.523331,238391,19489.73
38297,Romania,FRESH DAIRY PRODUCTS,DAIRY,2021,16.829476,67.263825,0.3131,242.470331,84.093301,242.78343099999998,238391,19394.347
38298,Romania,FRESH DAIRY PRODUCTS,DAIRY,2022,10.4320569999999,68.972822,0.838759,262.093852,79.4048789999999,262.932611,238391,19262.773
38855,Romania,SKIMMED MILK POWDER,DAIRY,2002,0.08,0.13106,0.642533999999999,1.071365,0.21106000000000003,1.713898999999999,238391,21734.508
38856,Romania,SKIMMED MILK POWDER,DAIRY,2003,0.080418,0.0573,0.06714,2.19602499999999,0.137718,2.26316499999999,238391,21572.556
38857,Romania,SKIMMED MILK POWDER,DAIRY,2004,0.000529,0.62,0.0342849999999999,0.981863,0.620529,1.0161479999999998,238391,21390.084
38858,Romania,SKIMMED MILK POWDER,DAIRY,2005,0.0,0.57845,0.0385,1.263992,0.57845,1.302492,238391,21188.487
38859,Romania,SKIMMED MILK POWDER,DAIRY,2006,0.002421,0.020978,0.000634,0.9648,0.023399,0.965434,238391,20996.04
38860,Romania,SKIMMED MILK POWDER,DAIRY,2007,0.0505,0.1133,0.0002,2.48069999999999,0.1638,2.48089999999999,238391,20822.763
38861,Romania,SKIMMED MILK POWDER,DAIRY,2008,0.0048,0.1401,0.005,3.0344,0.1449,3.0394,238391,20665.697
38862,Romania,SKIMMED MILK POWDER,DAIRY,2009,0.0027,0.0198999999999999,0.0042,4.5779,0.0225999999999999,4.5821,238391,20529.319
38863,Romania,SKIMMED MILK POWDER,DAIRY,2010,0.000798,0.26848,0.000477,8.330947,0.269278,8.331424,238391,20403.317
38864,Romania,SKIMMED MILK POWDER,DAIRY,2011,6.5e-05,1.755606,0.002786,5.067531,1.755671,5.070317,238391,20267.105
38865,Romania,SKIMMED MILK POWDER,DAIRY,2012,0.002732,2.37523499999999,0.000214,3.981429,2.37796699999999,3.981643,238391,20173.465
38866,Romania,SKIMMED MILK POWDER,DAIRY,2013,0.0204549999999999,1.908849,0.0,3.866495,1.929304,3.866495,238391,20100.771
38867,Romania,SKIMMED MILK POWDER,DAIRY,2014,0.221652,0.942941,0.00346,4.295121,1.164593,4.2985809999999995,238391,20032.321
38868,Romania,SKIMMED MILK POWDER,DAIRY,2015,0.092913,0.522863,1.3e-05,6.09334599999999,0.615776,6.09335899999999,238391,19959.35
38869,Romania,SKIMMED MILK POWDER,DAIRY,2016,0.105067,0.178871,0.0,7.012316,0.283938,7.012316,238391,19852.808
38870,Romania,SKIMMED MILK POWDER,DAIRY,2017,0.144797,0.823858,3e-06,7.28217299999999,0.968655,7.28217599999999,238391,19742.832
38871,Romania,SKIMMED MILK POWDER,DAIRY,2018,0.122841,0.224695,0.0452,6.566578,0.347536,6.611778,238391,19654.874
38872,Romania,SKIMMED MILK POWDER,DAIRY,2019,0.0911789999999999,0.112747,0.274406999999999,8.542383,0.20392599999999989,8.816789999999997,238391,19558.692
38873,Romania,SKIMMED MILK POWDER,DAIRY,2020,0.105173999999999,0.224007,0.02237,8.451896,0.329180999999999,8.474266,238391,19489.73
38874,Romania,SKIMMED MILK POWDER,DAIRY,2021,0.014498,0.500534,5.99999999999999e-05,7.059357,0.515032,7.059417000000001,238391,19394.347
38875,Romania,SKIMMED MILK POWDER,DAIRY,2022,0.02284,1.12034,0.0637689999999999,7.60392,1.1431799999999999,7.667688999999999,238391,19262.773
39044,Romania,TOTAL BUTTER,DAIRY,2002,0.000532,0.000166,0.001375,1.867411,0.000698,1.8687859999999998,238391,21734.508
39045,Romania,TOTAL BUTTER,DAIRY,2003,0.001248,0.000638,0.0,3.176478,0.001886,3.176478,238391,21572.556
39046,Romania,TOTAL BUTTER,DAIRY,2004,0.000858,0.192237,0.0,3.17319099999999,0.193095,3.17319099999999,238391,21390.084
39047,Romania,TOTAL BUTTER,DAIRY,2005,0.000761,0.154668,0.0,3.767942,0.155429,3.767942,238391,21188.487
39048,Romania,TOTAL BUTTER,DAIRY,2006,0.0029994,0.242306,1.19815,4.268296,0.2453054,5.466446,238391,20996.04
39049,Romania,TOTAL BUTTER,DAIRY,2007,0.0013,0.0464189999999999,0.0,4.197912,0.0477189999999999,4.197912,238391,20822.763
39050,Romania,TOTAL BUTTER,DAIRY,2008,0.0017,0.042123,0.0,6.96435499999999,0.043823,6.96435499999999,238391,20665.697
39051,Romania,TOTAL BUTTER,DAIRY,2009,0.0,0.107419,0.014,9.46205,0.107419,9.476049999999999,238391,20529.319
39052,Romania,TOTAL BUTTER,DAIRY,2010,0.001803,0.401228,0.1148,5.02482,0.403031,5.13962,238391,20403.317
39053,Romania,TOTAL BUTTER,DAIRY,2011,0.0044354,0.352085,3.1e-06,4.723386,0.35652039999999996,4.7233890999999995,238391,20267.105
39054,Romania,TOTAL BUTTER,DAIRY,2012,0.0045896,0.446194,3.34e-05,4.875735,0.4507836,4.8757684,238391,20173.465
39055,Romania,TOTAL BUTTER,DAIRY,2013,0.0043344,0.307463,0.0,5.51066299999999,0.3117974,5.51066299999999,238391,20100.771
39056,Romania,TOTAL BUTTER,DAIRY,2014,0.0136568,0.272952,0.0030156,9.156761,0.2866088,9.159776599999999,238391,20032.321
39057,Romania,TOTAL BUTTER,DAIRY,2015,0.0323234,0.709493,1.68e-05,7.633689,0.7418164,7.6337058,238391,19959.35
39058,Romania,TOTAL BUTTER,DAIRY,2016,0.1877144,0.747951,0.00177939999999999,10.518385,0.9356654,10.5201644,238391,19852.808
39059,Romania,TOTAL BUTTER,DAIRY,2017,0.3364158,0.157708,0.0607447999999999,10.181248,0.4941238,10.2419928,238391,19742.832
39060,Romania,TOTAL BUTTER,DAIRY,2018,0.0760734,0.359886,0.0202833,10.082567,0.4359594,10.102850299999998,238391,19654.874
39061,Romania,TOTAL BUTTER,DAIRY,2019,0.1377662,0.0463429999999999,0.000108799999999999,12.583008,0.18410919999999992,12.583116799999999,238391,19558.692
39062,Romania,TOTAL BUTTER,DAIRY,2020,0.2677122,0.103495,0.0613773999999999,14.1199699999999,0.3712072,14.1813473999999,238391,19489.73
39063,Romania,TOTAL BUTTER,DAIRY,2021,0.3343242,0.496003999999999,3.2e-05,16.5855119999999,0.830328199999999,16.5855439999999,238391,19394.347
39064,Romania,TOTAL BUTTER,DAIRY,2022,0.1935004,0.709417,0.101575,16.558602,0.9029174,16.660177,238391,19262.773
39086,Romania,TOTAL CHEESE,DAIRY,2002,0.852581,2.43700799999999,0.025948,2.741947,3.2895889999999897,2.767895,238391,21734.508
39087,Romania,TOTAL CHEESE,DAIRY,2003,0.608418,2.406009,0.064272,2.793308,3.014427,2.85758,238391,21572.556
39088,Romania,TOTAL CHEESE,DAIRY,2004,0.973957,2.972207,0.071029,2.388022,3.946164,2.4590509999999997,238391,21390.084
39089,Romania,TOTAL CHEESE,DAIRY,2005,1.26949,3.029244,0.012853,3.30594,4.298734,3.318793,238391,21188.487
39090,Romania,TOTAL CHEESE,DAIRY,2006,1.044058,3.527158,0.030376,5.093445,4.571216,5.123821,238391,20996.04
39091,Romania,TOTAL CHEESE,DAIRY,2007,0.2794,0.527799999999999,0.0211,22.1951,0.807199999999999,22.2162,238391,20822.763
39092,Romania,TOTAL CHEESE,DAIRY,2008,0.386899999999999,0.6909,0.0133,30.7254999999999,1.077799999999999,30.7387999999999,238391,20665.697
39093,Romania,TOTAL CHEESE,DAIRY,2009,0.6345,1.5746,0.0615,29.5963,2.2091,29.657799999999998,238391,20529.319
39094,Romania,TOTAL CHEESE,DAIRY,2010,0.581371,3.18273,0.0673059999999999,29.3348729999999,3.7641009999999997,29.402178999999897,238391,20403.317
39095,Romania,TOTAL CHEESE,DAIRY,2011,0.35086,2.721878,0.04634,35.439788,3.0727379999999997,35.486128,238391,20267.105
39096,Romania,TOTAL CHEESE,DAIRY,2012,0.349467,7.99956899999999,0.066838,36.382418,8.349035999999991,36.449256,238391,20173.465
39097,Romania,TOTAL CHEESE,DAIRY,2013,1.443504,9.538489,0.047234,39.985685,10.981993,40.032919,238391,20100.771
39098,Romania,TOTAL CHEESE,DAIRY,2014,1.376198,7.594515,0.159454999999999,38.6773139999999,8.970713,38.836768999999904,238391,20032.321
39099,Romania,TOTAL CHEESE,DAIRY,2015,1.757292,8.91299099999999,0.360353,48.762318,10.670282999999989,49.122671000000004,238391,19959.35
39100,Romania,TOTAL CHEESE,DAIRY,2016,1.761987,9.912706,0.552068,62.2505449999999,11.674693,62.8026129999999,238391,19852.808
39101,Romania,TOTAL CHEESE,DAIRY,2017,2.145492,12.1439779999999,0.907518,66.765111,14.289469999999898,67.672629,238391,19742.832
39102,Romania,TOTAL CHEESE,DAIRY,2018,2.617366,11.857104,0.911137,69.636728,14.47447,70.547865,238391,19654.874
39103,Romania,TOTAL CHEESE,DAIRY,2019,3.24557,10.865552,1.097094,76.623408,14.111121999999998,77.720502,238391,19558.692
39104,Romania,TOTAL CHEESE,DAIRY,2020,3.313852,12.057864,1.109874,86.548042,15.371716,87.657916,238391,19489.73
39105,Romania,TOTAL CHEESE,DAIRY,2021,4.492986,14.008718,0.380252,100.072192,18.501704,100.452444,238391,19394.347
39106,Romania,TOTAL CHEESE,DAIRY,2022,4.370063,15.2841289999999,0.62661,103.295119,19.654191999999902,103.921729,238391,19262.773
39186,Romania,WHEY POWDER,DAIRY,2002,0.0,0.0,0.075,1.86399,0.0,1.93899,238391,21734.508
39187,Romania,WHEY POWDER,DAIRY,2003,0.00015,0.00125,0.2,3.60820699999999,0.0014,3.80820699999999,238391,21572.556
39188,Romania,WHEY POWDER,DAIRY,2004,5e-05,0.0,0.0,3.9951,5e-05,3.9951,238391,21390.084
39189,Romania,WHEY POWDER,DAIRY,2005,0.0415,0.0,0.007558,4.1698,0.0415,4.177358000000001,238391,21188.487
39190,Romania,WHEY POWDER,DAIRY,2006,0.02875,0.000875,0.032128,4.952,0.029625000000000002,4.984128,238391,20996.04
39191,Romania,WHEY POWDER,DAIRY,2007,0.0,0.0002,0.0083,4.9293,0.0002,4.9376,238391,20822.763
39192,Romania,WHEY POWDER,DAIRY,2008,0.0,0.0209,0.0377,5.6423,0.0209,5.68,238391,20665.697
39193,Romania,WHEY POWDER,DAIRY,2009,0.0,0.025,0.0415,5.6995,0.025,5.741,238391,20529.319
39194,Romania,WHEY POWDER,DAIRY,2010,0.02,0.030275,0.054172,4.757311,0.050275,4.811483,238391,20403.317
39195,Romania,WHEY POWDER,DAIRY,2011,0.007,0.249225,0.045725,4.00718899999999,0.256225,4.05291399999999,238391,20267.105
39196,Romania,WHEY POWDER,DAIRY,2012,0.0,1.22004,0.015926,3.894134,1.22004,3.91006,238391,20173.465
39197,Romania,WHEY POWDER,DAIRY,2013,0.000820999999999999,0.140575,0.0,3.255019,0.141396,3.255019,238391,20100.771
39198,Romania,WHEY POWDER,DAIRY,2014,0.0,0.311459999999999,7e-06,3.355251,0.311459999999999,3.355258,238391,20032.321
39199,Romania,WHEY POWDER,DAIRY,2015,0.01145,0.261355,1e-05,3.893647,0.272805,3.893657,238391,19959.35
39200,Romania,WHEY POWDER,DAIRY,2016,0.0251,0.483139,1e-05,4.479828,0.508239,4.479838,238391,19852.808
39201,Romania,WHEY POWDER,DAIRY,2017,0.006,0.177063,2e-06,4.332986,0.183063,4.332988,238391,19742.832
39202,Romania,WHEY POWDER,DAIRY,2018,5.5e-05,0.110947,5.3e-05,3.781861,0.111002,3.781914,238391,19654.874
39203,Romania,WHEY POWDER,DAIRY,2019,0.0062,0.05304,0.001891,4.625615,0.059239999999999994,4.6275059999999995,238391,19558.692
39204,Romania,WHEY POWDER,DAIRY,2020,0.01175,0.165925,0.009303,4.434275,0.177675,4.4435780000000005,238391,19489.73
39205,Romania,WHEY POWDER,DAIRY,2021,0.020561,0.03913,0.04,4.808744,0.059690999999999994,4.848744,238391,19394.347
39206,Romania,WHEY POWDER,DAIRY,2022,0.051202,0.064581,0.043831,4.592166,0.115783,4.635997,238391,19262.773
39207,Romania,WHOLE MILK POWDER,DAIRY,2002,0.0075,0.0,1.093318,1.786789,0.0075,2.8801069999999998,238391,21734.508
39208,Romania,WHOLE MILK POWDER,DAIRY,2003,0.0,0.0,0.160596,1.44045499999999,0.0,1.60105099999999,238391,21572.556
39209,Romania,WHOLE MILK POWDER,DAIRY,2004,0.0,0.0,0.081189,0.862567,0.0,0.9437559999999999,238391,21390.084
39210,Romania,WHOLE MILK POWDER,DAIRY,2005,0.0004,0.0005,0.030495,0.9474,0.0009,0.9778950000000001,238391,21188.487
39211,Romania,WHOLE MILK POWDER,DAIRY,2006,0.002432,0.0,0.00691699999999999,1.436,0.002432,1.442917,238391,20996.04
39212,Romania,WHOLE MILK POWDER,DAIRY,2007,0.097,0.27,0.015,0.976399999999999,0.367,0.9913999999999991,238391,20822.763
39213,Romania,WHOLE MILK POWDER,DAIRY,2008,0.0538,0.18,0.0783,1.4129,0.2338,1.4912,238391,20665.697
39214,Romania,WHOLE MILK POWDER,DAIRY,2009,0.0005,0.103,0.0104,1.7155,0.1035,1.7259,238391,20529.319
39215,Romania,WHOLE MILK POWDER,DAIRY,2010,0.007368,0.517238,0.00865799999999999,2.185567,0.524606,2.194225,238391,20403.317
39216,Romania,WHOLE MILK POWDER,DAIRY,2011,0.0003,0.159421,0.0221619999999999,1.9567,0.159721,1.978862,238391,20267.105
39217,Romania,WHOLE MILK POWDER,DAIRY,2012,0.002863,0.224889,0.0130549999999999,2.76186799999999,0.227752,2.77492299999999,238391,20173.465
39218,Romania,WHOLE MILK POWDER,DAIRY,2013,0.004513,0.14683,0.00949899999999999,1.972837,0.15134299999999998,1.9823359999999999,238391,20100.771
39219,Romania,WHOLE MILK POWDER,DAIRY,2014,0.005795,0.355765,0.000547,1.75992,0.36156,1.760467,238391,20032.321
39220,Romania,WHOLE MILK POWDER,DAIRY,2015,0.00164199999999999,0.221457,0.025429,2.171434,0.22309899999999996,2.196863,238391,19959.35
39221,Romania,WHOLE MILK POWDER,DAIRY,2016,0.004633,0.339872,0.109,2.78285899999999,0.344505,2.89185899999999,238391,19852.808
39222,Romania,WHOLE MILK POWDER,DAIRY,2017,0.007602,0.247034,0.06624,1.722236,0.25463600000000003,1.7884760000000002,238391,19742.832
39223,Romania,WHOLE MILK POWDER,DAIRY,2018,0.054854,0.407491,0.108003,1.750124,0.462345,1.858127,238391,19654.874
39224,Romania,WHOLE MILK POWDER,DAIRY,2019,0.317404,0.269846,0.110002,1.200538,0.58725,1.31054,238391,19558.692
39225,Romania,WHOLE MILK POWDER,DAIRY,2020,0.109238,0.250313,0.099102,1.600952,0.359551,1.700054,238391,19489.73
39226,Romania,WHOLE MILK POWDER,DAIRY,2021,0.041351,0.132988,1e-05,1.927589,0.174339,1.927599,238391,19394.347
39227,Romania,WHOLE MILK POWDER,DAIRY,2022,0.008428,0.118339,1.6e-05,1.567162,0.126767,1.567178,238391,19262.773
39629,Slovakia,ACIDIFIED MILK,DAIRY,2002,0.000922,12.042838,0.0,7.20516,12.043759999999999,7.20516,49035,5375.76
39630,Slovakia,ACIDIFIED MILK,DAIRY,2003,0.049788,8.519176,0.0,6.009652,8.568964,6.009652,49035,5374.652
39631,Slovakia,ACIDIFIED MILK,DAIRY,2004,5e-05,5.235779,0.0,7.714389,5.235829,7.714389,49035,5374.099
39632,Slovakia,ACIDIFIED MILK,DAIRY,2005,1.4992,8.2341,0.0,11.176789,9.7333,11.176789,49035,5375.762
39633,Slovakia,ACIDIFIED MILK,DAIRY,2006,0.6331,7.6564,0.0,16.887498,8.2895,16.887498,49035,5376.721
39634,Slovakia,ACIDIFIED MILK,DAIRY,2007,0.0,13.1087,0.0,18.1657,13.1087,18.1657,49035,5377.75
39635,Slovakia,ACIDIFIED MILK,DAIRY,2008,0.0004,11.5072999999999,0.0,17.6516999999999,11.5076999999999,17.6516999999999,49035,5379.014
39636,Slovakia,ACIDIFIED MILK,DAIRY,2009,0.0017,11.5097999999999,0.0,21.1882,11.5114999999999,21.1882,49035,5384.257
39637,Slovakia,ACIDIFIED MILK,DAIRY,2010,0.000502,10.307815,0.0,21.156559,10.308316999999999,21.156559,49035,5393.596
39638,Slovakia,ACIDIFIED MILK,DAIRY,2011,0.00295199999999999,9.588551,0.0,21.309738,9.591503000000001,21.309738,49035,5399.252
39639,Slovakia,ACIDIFIED MILK,DAIRY,2012,0.000352,13.7524419999999,0.000307,19.005391,13.7527939999999,19.005698,49035,5406.107
39640,Slovakia,ACIDIFIED MILK,DAIRY,2013,0.001159,10.424171,0.0,18.633683,10.425329999999999,18.633683,49035,5412.46
39641,Slovakia,ACIDIFIED MILK,DAIRY,2014,0.00182799999999999,8.114409,0.0,17.827817,8.116237,17.827817,49035,5417.018
39642,Slovakia,ACIDIFIED MILK,DAIRY,2015,0.003868,5.949166,0.0,17.728611,5.953034,17.728611,49035,5422.12
39643,Slovakia,ACIDIFIED MILK,DAIRY,2016,0.006986,13.015513,0.0,18.8534249999999,13.022499,18.8534249999999,49035,5426.769
39644,Slovakia,ACIDIFIED MILK,DAIRY,2017,0.038528,24.090915,2.8e-05,17.724745,24.129443,17.724773,49035,5435.638
39645,Slovakia,ACIDIFIED MILK,DAIRY,2018,0.0437309999999999,23.6995069999999,0.0,18.353215,23.743237999999902,18.353215,49035,5443.195
39646,Slovakia,ACIDIFIED MILK,DAIRY,2019,0.0759439999999999,16.097508,0.0,17.177062,16.173452,17.177062,49035,5450.296
39647,Slovakia,ACIDIFIED MILK,DAIRY,2020,0.046748,7.947951,4e-06,18.1552799999999,7.994699,18.155283999999902,49035,5457.552
39648,Slovakia,ACIDIFIED MILK,DAIRY,2021,0.024593,4.176099,0.0,17.565013,4.200692,17.565013,49035,5455.809
39649,Slovakia,ACIDIFIED MILK,DAIRY,2022,0.026312,5.639093,0.0,18.757986,5.665405,18.757986,49035,5439.435
39755,Slovakia,BUTTER (80-90% FAT),DAIRY,2002,0.160292,1.89987199999999,0.0165,0.601864,2.06016399999999,0.6183639999999999,49035,5375.76
39756,Slovakia,BUTTER (80-90% FAT),DAIRY,2003,0.65718,2.383323,7.5e-05,0.384913,3.0405029999999997,0.384988,49035,5374.652
39757,Slovakia,BUTTER (80-90% FAT),DAIRY,2004,0.239,1.274335,0.001444,1.445994,1.513335,1.447438,49035,5374.099
39758,Slovakia,BUTTER (80-90% FAT),DAIRY,2005,0.1545,1.682,0.0,2.819338,1.8365,2.819338,49035,5375.762
39759,Slovakia,BUTTER (80-90% FAT),DAIRY,2006,0.025,1.55979999999999,0.0,3.3019,1.58479999999999,3.3019,49035,5376.721
39760,Slovakia,BUTTER (80-90% FAT),DAIRY,2007,0.0,2.2645,0.0167999999999999,3.3878,2.2645,3.4046,49035,5377.75
39761,Slovakia,BUTTER (80-90% FAT),DAIRY,2008,0.183599999999999,2.563,0.0,4.3589,2.746599999999999,4.3589,49035,5379.014
39762,Slovakia,BUTTER (80-90% FAT),DAIRY,2009,0.0261,1.6648,0.0,7.4974,1.6909,7.4974,49035,5384.257
39763,Slovakia,BUTTER (80-90% FAT),DAIRY,2010,7.2e-06,1.84754399999999,0.0,7.40847699999999,1.84755119999999,7.40847699999999,49035,5393.596
39764,Slovakia,BUTTER (80-90% FAT),DAIRY,2011,0.0645096,1.58033999999999,0.0,8.20515,1.6448495999999901,8.20515,49035,5399.252
39765,Slovakia,BUTTER (80-90% FAT),DAIRY,2012,0.0014058,1.546725,0.0,8.358725,1.5481307999999998,8.358725,49035,5406.107
39766,Slovakia,BUTTER (80-90% FAT),DAIRY,2013,0.001185,1.879324,0.0,8.708141,1.880509,8.708141,49035,5412.46
39767,Slovakia,BUTTER (80-90% FAT),DAIRY,2014,0.010286,2.356829,8e-06,11.160911,2.3671149999999996,11.160919,49035,5417.018
39768,Slovakia,BUTTER (80-90% FAT),DAIRY,2015,0.053998,2.716476,0.0,12.149762,2.770474,12.149762,49035,5422.12
39769,Slovakia,BUTTER (80-90% FAT),DAIRY,2016,0.0177752,1.812108,0.0001,11.671226,1.8298832,11.671326,49035,5426.769
39770,Slovakia,BUTTER (80-90% FAT),DAIRY,2017,0.0025412,1.149296,0.000601,10.846003,1.1518372000000001,10.846604,49035,5435.638
39771,Slovakia,BUTTER (80-90% FAT),DAIRY,2018,0.01736,1.266277,7e-07,10.5058069999999,1.2836370000000001,10.505807699999899,49035,5443.195
39772,Slovakia,BUTTER (80-90% FAT),DAIRY,2019,0.0316012,0.873821,1e-06,11.616105,0.9054222,11.616105999999998,49035,5450.296
39773,Slovakia,BUTTER (80-90% FAT),DAIRY,2020,0.0425776,1.03660999999999,7e-07,11.993309,1.07918759999999,11.9933097,49035,5457.552
39774,Slovakia,BUTTER (80-90% FAT),DAIRY,2021,0.104236,1.068666,6.9e-06,11.397883,1.172902,11.397889900000001,49035,5455.809
39775,Slovakia,BUTTER (80-90% FAT),DAIRY,2022,0.0634154,1.00726999999999,1e-06,10.300265,1.07068539999999,10.300265999999999,49035,5439.435
39776,Slovakia,BUTTERMILK,DAIRY,2002,0.031235,0.307823999999999,0.0,2.847162,0.339058999999999,2.847162,49035,5375.76
39777,Slovakia,BUTTERMILK,DAIRY,2003,0.043956,1.003901,0.0,3.78822,1.047857,3.78822,49035,5374.652
39778,Slovakia,BUTTERMILK,DAIRY,2004,0.0165249999999999,1.47616999999999,0.0,6.13593,1.49269499999999,6.13593,49035,5374.099
39779,Slovakia,BUTTERMILK,DAIRY,2005,0.0,2.71869999999999,0.0,9.034,2.71869999999999,9.034,49035,5375.762
39780,Slovakia,BUTTERMILK,DAIRY,2006,0.0,4.23839999999999,0.0,10.323147,4.23839999999999,10.323147,49035,5376.721
39781,Slovakia,BUTTERMILK,DAIRY,2007,0.0002,3.1375,0.0,12.0459,3.1377,12.0459,49035,5377.75
39782,Slovakia,BUTTERMILK,DAIRY,2008,0.0,4.5679,0.0,14.8027,4.5679,14.8027,49035,5379.014
39783,Slovakia,BUTTERMILK,DAIRY,2009,0.0,3.515,0.0,16.0346,3.515,16.0346,49035,5384.257
39784,Slovakia,BUTTERMILK,DAIRY,2010,2.89999999999999e-05,6.160092,0.0,16.4379189999999,6.160120999999999,16.4379189999999,49035,5393.596
39785,Slovakia,BUTTERMILK,DAIRY,2011,0.000137,8.511977,0.0,17.05102,8.512114,17.05102,49035,5399.252
39786,Slovakia,BUTTERMILK,DAIRY,2012,0.000395,8.012182,2e-06,12.952457,8.012576999999999,12.952459000000001,49035,5406.107
39787,Slovakia,BUTTERMILK,DAIRY,2013,0.002011,14.5347009999999,0.0,12.291267,14.5367119999999,12.291267,49035,5412.46
39788,Slovakia,BUTTERMILK,DAIRY,2014,0.00129,15.926705,0.0,11.525832,15.927995,11.525832,49035,5417.018
39789,Slovakia,BUTTERMILK,DAIRY,2015,0.002209,20.233518,0.0,11.815686,20.235727,11.815686,49035,5422.12
39790,Slovakia,BUTTERMILK,DAIRY,2016,0.002397,13.017637,0.0,12.71449,13.020034,12.71449,49035,5426.769
39791,Slovakia,BUTTERMILK,DAIRY,2017,0.00330099999999999,2.247607,0.0,13.44389,2.250908,13.44389,49035,5435.638
39792,Slovakia,BUTTERMILK,DAIRY,2018,0.004865,2.378805,0.0,13.4055419999999,2.38367,13.4055419999999,49035,5443.195
39793,Slovakia,BUTTERMILK,DAIRY,2019,0.006445,2.14403499999999,0.0,13.174338,2.1504799999999897,13.174338,49035,5450.296
39794,Slovakia,BUTTERMILK,DAIRY,2020,0.077176,1.460138,3e-06,14.013557,1.5373139999999998,14.01356,49035,5457.552
39795,Slovakia,BUTTERMILK,DAIRY,2021,0.028827,1.86425,0.0,13.7175549999999,1.893077,13.7175549999999,49035,5455.809
39796,Slovakia,BUTTERMILK,DAIRY,2022,0.073789,2.21877,0.0,14.119665,2.2925590000000002,14.119665,49035,5439.435
39797,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2002,0.138681,2.54564799999999,0.0,1.029634,2.68432899999999,1.029634,49035,5375.76
39798,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2003,0.254083,3.24913899999999,0.0,0.820682,3.50322199999999,0.820682,49035,5374.652
39799,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2004,0.268285,7.880944,0.0,0.945824999999999,8.149229,0.945824999999999,49035,5374.099
39800,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2005,0.1031,12.4828,0.0,1.823929,12.585899999999999,1.823929,49035,5375.762
39801,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2006,0.122799999999999,17.0216,0.0,4.1245,17.144399999999997,4.1245,49035,5376.721
39802,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2007,0.2733,14.031,0.0,4.051,14.304300000000001,4.051,49035,5377.75
39803,Slovakia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2008,0.1928,12.0672,0.0018,6.25139999999999,12.26,6.25319999999999,49035,5379.014
