,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND HECTOLITRES),Exports (Intra-EU) (THOUSAND HECTOLITRES),Imports (Extra-EU) (THOUSAND HECTOLITRES),Imports (Intra-EU) (THOUSAND HECTOLITRES),Total Exports (THOUSAND HECTOLITRES),Total Imports (THOUSAND HECTOLITRES),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
34416,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2002,0.00019,0.80571,0.00057,2.2037,0.8059000000000001,2.20427,41543,16020.93
34417,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2003,0.00012,0.00078,0.0,1.29565,0.0009,1.29565,41543,16093.151
34418,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2004,0.00044,0.0413,0.0,0.41276,0.041740000000000006,0.41276,41543,16162.007
34419,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2005,0.00785,0.01146,0.00079,0.39363,0.01931,0.39442,41543,16230.064
34420,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2006,0.04819,0.12933,0.00748,0.38022,0.17752,0.3877,41543,16293.598
34421,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2007,0.00421,0.06585,0.08441,0.3391,0.07006000000000001,0.42351,41543,16357.756
34422,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2008,0.00433,0.04283,0.0985,0.35457,0.04716,0.45307,41543,16424.709
34423,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2009,0.37502,0.04347,0.10945,0.82426,0.41849000000000003,0.93371,41543,16496.831
34424,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2010,0.58917,0.15406,0.05072,2.70927,0.74323,2.75999,41543,16575.584
34425,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2011,0.20735,3.69894,0.01761,4.06137,3.90629,4.0789800000000005,41543,16658.65
34426,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2012,0.24873,0.22319,0.0182,5.93071,0.47192,5.948910000000001,41543,16744.294
34427,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2013,0.26096,0.11023,0.10711,0.90393,0.37119,1.01104,41543,16826.304
34428,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2014,0.25423,0.08022,0.02139,1.32328,0.33445,1.34467,41543,16908.4
34429,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2015,0.38097,0.14311,0.14854,2.50016,0.52408,2.6487000000000003,41543,16999.762
34430,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2016,0.6055,0.15972,0.01125,5.52119,0.76522,5.53244,41543,17082.453
34431,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2017,1.10495,0.11644,0.1257,10.44539,1.2213900000000002,10.57109,41543,17166.557
34432,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2018,0.66015,0.23105,0.00068,5.19926,0.8912,5.19994,41543,17247.839
34433,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2019,0.64863,0.24876,0.42875,7.66872,0.89739,8.097470000000001,41543,17324.246
34434,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2020,3.03374,0.32566,1.26182,6.11947,3.3594,7.38129,41543,17402.277
34435,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2021,1.86303,0.1603,0.00059,1.57947,2.02333,1.58006,41543,17466.838
34436,Netherlands,WINE (Wine Must|Other Wine),SPECIALISED CROPS,2022,1.4121,0.34228,0.00129,0.93886,1.7543799999999998,0.94015,41543,17536.553
35782,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2002,0.79307,0.44759,39.90265,258.48959,1.24066,298.39224,312685,38657.746
35783,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2003,0.79367,0.85518,55.1971,338.67209,1.64885,393.86919,312685,38637.207
35784,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2004,0.57,0.54327,58.0315,434.79393,1.11327,492.82543,312685,38605.855
35785,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2005,2.86631,0.03964,78.85464,407.59418,2.90595,486.44882,312685,38586.229
35786,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2006,3.29483,0.18978,103.70749,501.4982,3.48461,605.20569,312685,38565.593
35787,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2007,2.84756,0.51819,133.52228,549.63357,3.3657500000000002,683.15585,312685,38528.766
35788,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2008,3.61933,0.3708,139.99128,530.8969,3.99013,670.8881799999999,312685,38514.981
35789,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2009,8.01175,7.43435,159.45195,571.73443,15.4461,731.18638,312685,38530.784
35790,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2010,11.30858,21.64942,159.49293,748.6476,32.958,908.14053,312685,38579.785
35791,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2011,12.93167,14.80407,169.20744,802.42406,27.73574,971.6315000000001,312685,38614.921
35792,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2012,19.2791,18.57452,165.06542,839.6264,37.85362,1004.69182,312685,38626.773
35793,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2013,19.0214,11.8896,186.02058,898.04266,30.911,1084.06324,312685,38624.974
35794,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2014,15.9894,9.65264,187.7834,922.68491,25.64204,1110.46831,312685,38589.731
35795,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2015,23.39717,2.05215,195.04404,999.86564,25.44932,1194.90968,312685,38574.014
35796,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2016,33.49937,6.02609,218.14856,1060.96216,39.525459999999995,1279.1107200000001,312685,38532.278
35797,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2017,67.57671,3.65532,229.11731,1145.8712,71.23203000000001,1374.9885100000001,312685,38531.947
35798,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2018,87.84765,2.98533,260.12,1096.71906,90.83298,1356.8390599999998,312685,38533.677
35799,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2019,111.40208,2.94422,281.52806,1160.11961,114.3463,1441.6476699999998,312685,38509.236
35800,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2020,157.00206,3.47239,272.46914,1269.51664,160.47445,1541.98578,312685,38477.966
35801,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2021,167.97718,4.85303,266.48027,1414.64425,172.83021,1681.12452,312685,38378.767
35802,Poland,WINE (VINEYARD/GRAPES FOR WINE),SPECIALISED CROPS,2022,163.78589,2.75511,228.68541,1366.12874,166.541,1594.8141500000002,312685,38236.684
35803,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,312685,38657.746
35804,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,312685,38637.207
35805,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,312685,38605.855
35806,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,312685,38586.229
35807,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,312685,38565.593
35808,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2007,0.0,0.0,0.0,0.0,0.0,0.0,312685,38528.766
35809,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2008,0.0,0.0,0.0,0.0,0.0,0.0,312685,38514.981
35810,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2009,0.17387,5.30298,0.14333,5.37404,5.47685,5.51737,312685,38530.784
35811,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2010,1.01028,15.85718,0.9869,22.72899,16.86746,23.715889999999998,312685,38579.785
35812,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2011,0.29262,12.92912,1.59796,20.65713,13.221739999999999,22.25509,312685,38614.921
35813,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2012,2.06717,17.42773,0.884,18.81039,19.4949,19.694390000000002,312685,38626.773
35814,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2013,0.48352,9.95086,0.92167,19.22781,10.43438,20.14948,312685,38624.974
35815,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2014,0.64825,8.89263,1.0553,20.29177,9.540880000000001,21.34707,312685,38589.731
35816,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2015,0.82628,1.01744,1.08137,22.51993,1.8437199999999998,23.6013,312685,38574.014
35817,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2016,1.29798,0.9246,0.79745,21.41717,2.22258,22.21462,312685,38532.278
35818,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2017,3.85641,0.55739,1.48987,22.49082,4.4138,23.98069,312685,38531.947
35819,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2018,2.93315,0.11382,1.19959,20.6248,3.04697,21.82439,312685,38533.677
35820,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2019,6.10751,0.03915,3.11587,28.67603,6.146660000000001,31.791900000000002,312685,38509.236
35821,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2020,9.28837,0.09778,2.16141,20.85115,9.38615,23.01256,312685,38477.966
35822,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2021,11.55152,0.64299,1.13653,25.09061,12.19451,26.227140000000002,312685,38378.767
35823,Poland,WINE (Other Wines|Sparkling wines),SPECIALISED CROPS,2022,17.74627,0.18912,1.26795,28.51286,17.935389999999998,29.78081,312685,38236.684
35824,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,312685,38657.746
35825,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,312685,38637.207
35826,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,312685,38605.855
35827,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,312685,38586.229
35828,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,312685,38565.593
35829,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2007,0.0,0.0,0.0,0.0,0.0,0.0,312685,38528.766
35830,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2008,0.0,0.0,0.0,0.0,0.0,0.0,312685,38514.981
35831,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2009,0.0,0.0,0.0,0.0,0.0,0.0,312685,38530.784
35832,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2010,0.0,0.0,0.0,0.0,0.0,0.0,312685,38579.785
35833,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2011,0.0,0.0,0.0,0.0,0.0,0.0,312685,38614.921
35834,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2012,0.0,0.0,0.0,0.0,0.0,0.0,312685,38626.773
35835,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2013,0.0,0.0,0.0,0.0,0.0,0.0,312685,38624.974
35836,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2014,0.0,0.0,0.0,0.0,0.0,0.0,312685,38589.731
35837,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2015,0.0,0.0,0.0,0.0,0.0,0.0,312685,38574.014
35838,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2016,0.036,0.0,0.36252,7.06708,0.036,7.4296,312685,38532.278
35839,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2017,0.7454,0.0,1.16676,8.44763,0.7454,9.61439,312685,38531.947
35840,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2018,0.78896,0.0,1.71423,16.10702,0.78896,17.82125,312685,38533.677
35841,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2019,1.27824,0.00372,2.24793,11.84368,1.28196,14.091610000000001,312685,38509.236
35842,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2020,1.37678,0.0007,2.26008,9.70251,1.3774799999999998,11.96259,312685,38477.966
35843,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2021,1.16518,0.00042,1.9839,8.86302,1.1656000000000002,10.84692,312685,38378.767
35844,Poland,WINE (Other Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2022,0.96323,0.00015,1.59732,9.04389,0.96338,10.64121,312685,38236.684
35845,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2002,0.00046,0.0,0.00015,0.0271,0.00046,0.02725,312685,38657.746
35846,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2003,0.0,0.0,0.12794,2.36178,0.0,2.48972,312685,38637.207
35847,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2004,0.00036,0.0,2.20273,16.4147,0.00036,18.61743,312685,38605.855
35848,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2005,0.00671,0.0,0.70867,19.23925,0.00671,19.94792,312685,38586.229
35849,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2006,0.0,0.0,0.568,12.83086,0.0,13.398859999999999,312685,38565.593
35850,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2007,1e-05,0.0,0.53948,6.45324,1e-05,6.99272,312685,38528.766
35851,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2008,0.0,0.0,0.22804,2.53075,0.0,2.75879,312685,38514.981
35852,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2009,0.0015,0.0,0.76212,39.63097,0.0015,40.39309,312685,38530.784
35853,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2010,0.01731,0.03604,3.6828,100.90733,0.05335,104.59013,312685,38579.785
35854,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2011,0.00234,3e-05,9.48477,118.58985,0.00237,128.07462,312685,38614.921
35855,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2012,0.04271,0.00021,3.40263,103.58654,0.04292,106.98917,312685,38626.773
35856,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2013,0.03145,0.00011,2.75748,75.4959,0.03156,78.25338,312685,38624.974
35857,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2014,0.02351,1e-05,3.8558,80.74953,0.02352,84.60533,312685,38589.731
35858,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2015,0.1415,0.05258,5.00156,93.28395,0.19407999999999997,98.28551,312685,38574.014
35859,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2016,0.40234,0.06475,4.26424,100.79833,0.46709,105.06257000000001,312685,38532.278
35860,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2017,0.01931,0.03391,8.79301,81.69258,0.05322,90.48559,312685,38531.947
35861,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2018,0.30081,0.15345,12.02461,64.93435,0.45426,76.95895999999999,312685,38533.677
35862,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2019,0.04091,0.28542,14.60897,62.79524,0.32633,77.40421,312685,38509.236
35863,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2020,0.40141,0.2717,13.81149,82.34212,0.67311,96.15360999999999,312685,38477.966
35864,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2021,0.00448,0.05695,12.5818,104.99997,0.06143,117.58177,312685,38378.767
35865,Poland,WINE (Other Wines|Still wines Bulk),SPECIALISED CROPS,2022,0.16475,0.00091,10.15423,119.52995,0.16566,129.68418,312685,38236.684
35866,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2002,0.00035,0.00617,7.83081,1.38674,0.00652,9.21755,312685,38657.746
35867,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2003,0.00499,0.00836,8.13267,2.79945,0.013349999999999999,10.93212,312685,38637.207
35868,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2004,0.04157,0.0,9.21753,4.80852,0.04157,14.02605,312685,38605.855
35869,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2005,0.06671,0.00611,6.98477,6.95973,0.07282000000000001,13.944500000000001,312685,38586.229
35870,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2006,0.02813,0.01616,9.34857,7.17834,0.044289999999999996,16.52691,312685,38565.593
35871,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2007,0.00899,0.0,10.73311,8.36299,0.00899,19.0961,312685,38528.766
35872,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2008,0.12267,0.13376,10.38874,9.77825,0.25643,20.16699,312685,38514.981
35873,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2009,0.48057,1.28305,64.91628,86.83868,1.76362,151.75495999999998,312685,38530.784
35874,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2010,0.52667,1.89318,99.24876,189.8155,2.4198500000000003,289.06426,312685,38579.785
35875,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2011,1.57457,1.61505,104.38536,235.51411,3.18962,339.89947,312685,38614.921
35876,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2012,4.27445,0.94325,98.06604,265.61632,5.2177,363.68235999999996,312685,38626.773
35877,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2013,2.65293,1.0905,103.5405,302.17249,3.74343,405.71299,312685,38624.974
35878,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2014,3.68054,0.59542,97.69619,317.84696,4.27596,415.54315,312685,38589.731
35879,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2015,7.16817,0.73169,90.59578,343.48437,7.89986,434.08015,312685,38574.014
35880,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2016,11.64796,4.79996,88.96119,345.32473,16.44792,434.28592,312685,38532.278
35881,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2017,20.74182,1.80669,91.98806,351.23063,22.54851,443.21869000000004,312685,38531.947
35882,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2018,33.34555,0.58995,92.8303,256.93298,33.935500000000005,349.76328,312685,38533.677
35883,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2019,35.1119,0.91142,92.78211,238.22109,36.02332,331.0032,312685,38509.236
35884,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2020,37.04198,0.38588,84.52941,266.27585,37.42786,350.80526,312685,38477.966
35885,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2021,31.36885,0.76474,83.17354,286.82711,32.13359,370.00065,312685,38378.767
35886,Poland,WINE (Other Wines|Still wines bottled),SPECIALISED CROPS,2022,26.12769,0.35413,73.21984,235.96268,26.481820000000003,309.18252,312685,38236.684
35887,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2002,0.0113,0.0,0.0027,3.02646,0.0113,3.02916,312685,38657.746
35888,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2003,0.00929,0.0,0.00836,4.00537,0.00929,4.01373,312685,38637.207
35889,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2004,0.02098,0.00519,0.00365,3.39531,0.02617,3.3989599999999998,312685,38605.855
35890,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2005,0.03752,0.0,0.00222,4.22772,0.03752,4.22994,312685,38586.229
35891,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2006,0.03172,0.00163,0.00231,5.06169,0.03335,5.063999999999999,312685,38565.593
35892,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2007,0.06217,0.00289,0.00816,6.06027,0.06506,6.06843,312685,38528.766
35893,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2008,0.11593,0.01229,0.003,5.84914,0.12822,5.85214,312685,38514.981
35894,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2009,0.08592,0.50794,0.11476,6.62889,0.5938599999999999,6.743650000000001,312685,38530.784
35895,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2010,0.30279,0.23166,0.27325,12.07382,0.53445,12.347069999999999,312685,38579.785
35896,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2011,0.61761,0.00133,0.13615,13.85223,0.61894,13.988380000000001,312685,38614.921
35897,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2012,0.34749,0.00572,0.03909,18.18161,0.35321,18.2207,312685,38626.773
35898,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2013,0.54971,0.0161,0.02923,25.50525,0.56581,25.53448,312685,38624.974
35899,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2014,0.47364,0.00868,0.05562,31.10776,0.48232,31.16338,312685,38589.731
35900,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2015,0.69061,0.10107,0.06894,40.84658,0.7916799999999999,40.91552,312685,38574.014
35901,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2016,0.98473,0.00802,0.22627,47.63568,0.99275,47.86195,312685,38532.278
35902,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2017,2.64683,0.23443,0.20903,60.66219,2.88126,60.87122,312685,38531.947
35903,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2018,8.05769,0.23894,0.21687,84.26558,8.296629999999999,84.48245,312685,38533.677
35904,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2019,7.81566,0.3982,3.00044,98.43971,8.21386,101.44015,312685,38509.236
35905,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2020,12.03534,1.2315,0.86575,110.22411,13.26684,111.08986,312685,38477.966
35906,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2021,21.69919,1.02548,0.13593,160.23905,22.724670000000003,160.37498,312685,38378.767
35907,Poland,WINE (PDO Wines|Sparkling wines),SPECIALISED CROPS,2022,22.55145,0.71414,0.00891,164.4663,23.26559,164.47520999999998,312685,38236.684
35908,Poland,WINE (PDO Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,312685,38657.746
35909,Poland,WINE (PDO Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,312685,38637.207
35910,Poland,WINE (PDO Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,312685,38605.855
35911,Poland,WINE (PDO Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,312685,38586.229
35912,Poland,WINE (PDO Wines|Still wines Bag-in-Box),SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,312685,38565.593
